id,name,company,category,salary_from,salary_to,salary_currency,salary_avg,salary_avg_byn,experience,employment,schedule,description,key_skills,skills_count,area,published_at,alternate_url,archived,source
real_vac_1818,Невролог,9-я больница,Медицина,1634.0,1990.0,BYN,1801.0,1801.0,от 3 до 6 лет,полная занятость,сменный график,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Диагностика', 'Медицинские процедуры', 'Реанимация', 'Терапия', 'Лечение']",5,Гомель,2025-11-04T17:41:27,https://real-job.by/vacancy/1818,False,
real_vac_1819,Преподаватель вуза,Гимназия №1,Педагогика,1120.0,1583.0,BYN,1333.0,1333.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Методики обучения', 'Оценивание', 'Психология', 'Воспитание', 'Разработка учебных программ']",5,Минск,2025-11-23T17:41:27,https://real-job.by/vacancy/1819,False,
real_vac_1820,QA инженер,Wargaming,ИТ,1997.0,2526.0,BYN,2140.0,2140.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Machine Learning', 'Docker', 'Linux', 'JavaScript', 'SQL']",5,Витебск,2025-11-19T17:41:27,https://real-job.by/vacancy/1820,False,
real_vac_1821,Data Scientist,IBA,ИТ,1398.0,1750.0,BYN,1570.0,1570.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Python', 'SQL', 'Vue', 'AWS', 'Node.js']",5,Минск,2025-11-02T17:41:27,https://real-job.by/vacancy/1821,False,
real_vac_1822,Нотариус,ЛексЭст,Юриспруденция,1549.0,2061.0,BYN,1894.0,1894.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Корпоративное право', 'Нотариальные действия', 'Судопроизводство', 'Правоведение', 'Консультация']",5,Витебск,2025-11-22T17:41:27,https://real-job.by/vacancy/1822,False,
real_vac_1823,Инженер-технолог,БЕЛАЗ,Инженерия,1929.0,2575.0,BYN,2329.0,2329.0,от 1 года до 3 лет,частичная занятость,сменный график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['SolidWorks', 'Черчение', 'Наладка', 'AutoCAD', 'Проектирование']",5,Минск,2025-10-28T17:41:27,https://real-job.by/vacancy/1823,False,
real_vac_1824,Fullstack разработчик,Wargaming,ИТ,2076.0,2976.0,BYN,2593.0,2593.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['Machine Learning', 'Node.js', 'AWS', 'Vue', 'SQL']",5,Минск,2025-11-09T17:41:27,https://real-job.by/vacancy/1824,False,
real_vac_1825,Учитель математики,МГЛУ,Педагогика,816.0,985.0,BYN,921.0,921.0,более 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере Педагогика. Требования соответствуют рынку труда Беларуси.,"['Оценивание', 'Психология', 'Воспитание', 'Разработка учебных программ', 'Преподавание']",5,Гродно,2025-11-14T17:41:27,https://real-job.by/vacancy/1825,False,
real_vac_1826,Юрист,Белюрлизинг,Юриспруденция,1387.0,1935.0,BYN,1638.0,1638.0,более 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Нотариальные действия', 'Корпоративное право', 'Договоры', 'Правоведение', 'Судопроизводство']",5,Гродно,2025-11-23T17:41:27,https://real-job.by/vacancy/1826,False,
real_vac_1827,Врач-терапевт,РНПЦ,Медицина,1528.0,1885.0,BYN,1713.0,1713.0,без опыта,полная занятость,сменный график,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Диагностика', 'Хирургия', 'Лечение', 'Медицинские процедуры', 'Реанимация']",5,Витебск,2025-11-12T17:41:27,https://real-job.by/vacancy/1827,False,
real_vac_1828,Frontend разработчик,ISsoft,ИТ,2515.0,3549.0,BYN,3066.0,3066.0,от 1 года до 3 лет,частичная занятость,полный день,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['PostgreSQL', 'JavaScript', 'Docker', 'AWS', 'Vue']",5,Минск,2025-11-08T17:41:27,https://real-job.by/vacancy/1828,False,
